Trace_Id, 1-5931a48b-e2c87b9992ce92006f894f35, Trace_Latency [ms], 5.812000036239624

readNotificationsFunction, 337688517bf9c02b, N/A, , 1496425611.858, 1496425617.665
name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

readNotificationsFunction, 547fe95b2fe8cfb9, readNotificationsFunction, 337688517bf9c02b, 1496425614.969, 1496425617.67
readNotificationsFunction-Kinesis, bbbc3b00e0335aea, N/A, 547fe95b2fe8cfb9, 1496425615.28, 1496425617.051
readNotificationsFunction-Kinesis-Kinesis, c67091d2d4b0d58c, N/A, bbbc3b00e0335aea, 1496425617.211, 1496425617.571, 13, NANO-USD,  ,  ,  ,  ,  ,  ,  ,  , PayloadSize, 5440, B, Operation, READ, KINESISOPERATION, Latency, 361, MS
readNotificationsFunction-Initialization, 285b94907bc7d66a, N/A, 547fe95b2fe8cfb9, 1496425612.805, 1496425614.934
Kinesis, 1cf0d0f93bba6960, N/A, bbbc3b00e0335aea, 1496425615.28, 1496425617.051
Kinesis, 2b0f3d05153a12db, N/A, c67091d2d4b0d58c, 1496425617.211, 1496425617.571
