Trace_Id, 1-5931a579-805ca621d691ad9e8501cb9a, Trace_Latency [ms], 9.01200008392334

name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

readNotificationsFunction, 7aff310351afe638, readNotificationsFunction, 484662d5d9a4ac57, 1496425856.209, 1496425858.989, 6032, NANO-USD, 0, B, 0, MS, 86, MB, 62, MS, Duration, 2838, MS, BilledDuration, 2900, MS, MemorySize, 128, MB, MaxMemoryUsed, 42, MB
readNotificationsFunction-Initialization, 28500f1a215fea94, N/A, 7aff310351afe638, 1496425853.635, 1496425856.17
readNotificationsFunction-Kinesis, 5e290a2f9eaa2b44, N/A, 7aff310351afe638, 1496425856.39, 1496425858.431
readNotificationsFunction-Kinesis-Kinesis, 98dad524033dc584, N/A, 5e290a2f9eaa2b44, 1496425858.47, 1496425858.93, 13, NANO-USD,  ,  ,  ,  ,  ,  ,  ,  , PayloadSize, 5440, B, Operation, READ, KINESISOPERATION, Latency, 461, MS
readNotificationsFunction, 484662d5d9a4ac57, N/A, , 1496425849.994, 1496425859.006
Kinesis, 264a73af3c2a9e4b, N/A, 5e290a2f9eaa2b44, 1496425856.39, 1496425858.431
Kinesis, 04be35862ab669b3, N/A, 98dad524033dc584, 1496425858.47, 1496425858.93
