Trace_Id, 1-59319a0e-dad686b29ffe4f9b59452a5b, Trace_Latency [ms], 4.424999952316284

name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

readPredictionsFunction, 0b975ed5e423f603, N/A, , 1496422926.862, 1496422931.287
readPredictionsFunction, 534ed58c2d4431c1, readPredictionsFunction, 0b975ed5e423f603, 1496422931.066, 1496422931.278, 5001, NANO-USD, 0, B, 0, MS, 985, MB, 78, MS, Duration, 222, MS, BilledDuration, 300, MS, MemorySize, 1024, MB, MaxMemoryUsed, 39, MB
readPredictionsFunction-DynamoDB, 7bd92ac7becaddd1, PredictionsTable, 534ed58c2d4431c1, 1496422931.082, 1496422931.27, 18, NANO-USD, 198181, B, 3599812, MS, 2181, B, 812, MS, CapacityUnits, 0.5, RCU, PayloadSize, 1819, B, Latency, 188, MS
readPredictionsFunction-Initialization, 0fd0d1de3f54e34e, N/A, 534ed58c2d4431c1, 1496422930.275, 1496422931.064
DynamoDB, 009aa48028170585, PredictionsTable, 7bd92ac7becaddd1, 1496422931.082, 1496422931.27
