Trace_Id, 1-59319a0f-60bbf79898ce1c7f71cbb79c, Trace_Latency [ms], 4.111999988555908

name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

readPredictionsFunction, 6f870832011b7c53, readPredictionsFunction, 4f069832367dc1ac, 1496422930.938, 1496422931.108, 3334, NANO-USD, 0, B, 0, MS, 983, MB, 29, MS, Duration, 171, MS, BilledDuration, 200, MS, MemorySize, 1024, MB, MaxMemoryUsed, 41, MB
readPredictionsFunction-DynamoDB, 7e526102cc8d84f8, PredictionsTable, 6f870832011b7c53, 1496422930.946, 1496422931.086, 18, NANO-USD, 198181, B, 3599860, MS, 2181, B, 860, MS, CapacityUnits, 0.5, RCU, PayloadSize, 1819, B, Latency, 140, MS
readPredictionsFunction-Initialization, 25667d566ea8aa4a, N/A, 6f870832011b7c53, 1496422930.526, 1496422930.936
readPredictionsFunction, 4f069832367dc1ac, N/A, , 1496422927.004, 1496422931.116
DynamoDB, 0145f5f037fe1661, PredictionsTable, 7e526102cc8d84f8, 1496422930.946, 1496422931.086
