name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

Trace_Id, 1-5931a57a-6d9adb58ab12ad7b198379c1, Trace_Latency [ms], 8.669000148773193

readNotificationsFunction, 349fc00024107be4, readNotificationsFunction, 6394df086b12740b, 1496425856.272, 1496425858.749, 5408, NANO-USD, 0, B, 0, MS, 86, MB, 97, MS, Duration, 2503, MS, BilledDuration, 2600, MS, MemorySize, 128, MB, MaxMemoryUsed, 42, MB
readNotificationsFunction-Initialization, 5da9dfbc3a3aacb5, N/A, 349fc00024107be4, 1496425853.649, 1496425856.246
readNotificationsFunction-Kinesis, c9020168171c699c, N/A, 349fc00024107be4, 1496425856.47, 1496425858.251
readNotificationsFunction-Kinesis-Kinesis, 0cbe3ce94da9ec00, N/A, c9020168171c699c, 1496425858.295, 1496425858.691, 13, NANO-USD,  ,  ,  ,  ,  ,  ,  ,  , PayloadSize, 5440, B, Operation, READ, KINESISOPERATION, Latency, 396, MS
readNotificationsFunction, 6394df086b12740b, N/A, , 1496425850.08, 1496425858.746
Kinesis, 090b0ca13f6865c9, N/A, c9020168171c699c, 1496425856.47, 1496425858.251
Kinesis, 1931d13b14c9687a, N/A, 0cbe3ce94da9ec00, 1496425858.295, 1496425858.691
