Trace_Id, 1-59319a0e-bed637b3155cb49e2656e858, Trace_Latency [ms], 4.515000104904175

name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

readPredictionsFunction, 5ec505991852b3ce, N/A, , 1496422926.866, 1496422931.381
readPredictionsFunction, 49d3b8304a368290, readPredictionsFunction, 5ec505991852b3ce, 1496422931.141, 1496422931.379, 5001, NANO-USD, 0, B, 0, MS, 985, MB, 58, MS, Duration, 242, MS, BilledDuration, 300, MS, MemorySize, 1024, MB, MaxMemoryUsed, 39, MB
readPredictionsFunction-DynamoDB, 795a4ce1599d886d, PredictionsTable, 49d3b8304a368290, 1496422931.153, 1496422931.375, 18, NANO-USD, 198181, B, 3599778, MS, 2181, B, 778, MS, CapacityUnits, 0.5, RCU, PayloadSize, 1819, B, Latency, 222, MS
readPredictionsFunction-Initialization, 26d5a8bf62b693ec, N/A, 49d3b8304a368290, 1496422930.364, 1496422931.137
DynamoDB, 0285f3f22e4af531, PredictionsTable, 795a4ce1599d886d, 1496422931.153, 1496422931.375
