name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

Trace_Id, 1-5931a57a-a4c7f7d0c354974da985b89b, Trace_Latency [ms], 8.374000072479248

readNotificationsFunction, 0ed65cce7a8eeb88, readNotificationsFunction, 7c7f552977371ab7, 1496425856.293, 1496425858.529, 4784, NANO-USD, 0, B, 0, MS, 86, MB, 38, MS, Duration, 2262, MS, BilledDuration, 2300, MS, MemorySize, 128, MB, MaxMemoryUsed, 42, MB
readNotificationsFunction-Initialization, 60a65b27292ec93a, N/A, 0ed65cce7a8eeb88, 1496425853.649, 1496425856.267
readNotificationsFunction-Kinesis, 71b2482a482e62f8, N/A, 0ed65cce7a8eeb88, 1496425856.414, 1496425857.974
readNotificationsFunction-Kinesis-Kinesis, 2962c030284ddd1c, N/A, 71b2482a482e62f8, 1496425858.052, 1496425858.449, 13, NANO-USD,  ,  ,  ,  ,  ,  ,  ,  , PayloadSize, 5440, B, Operation, READ, KINESISOPERATION, Latency, 397, MS
readNotificationsFunction, 7c7f552977371ab7, N/A, , 1496425850.156, 1496425858.53
Kinesis, 2d8d4dd93118733c, N/A, 71b2482a482e62f8, 1496425856.414, 1496425857.974
Kinesis, 1c3d0f09270ce9d7, N/A, 2962c030284ddd1c, 1496425858.052, 1496425858.449
